Original_URL,Match_URL
http://www.walmart.com/ip/34890800,http://www.amazon.com/Sony-KDL48W600B-48-Inch-1080p-Smart/dp/B00HPMCNXI
http://www.walmart.com/ip/16636875,http://www.amazon.com/Stork-Craft-Valentia-Convertible-Cognac/dp/B0055DV64G
http://www.walmart.com/ip/19473783,http://www.amazon.com/NEXEN-N5000-50-17-Tire-2155017/dp/B00BTYR4FA
http://www.walmart.com/ip/14914216,http://www.amazon.com/Mainstays-E2Z005C81YEL-Octagon-Quilt-Sham/dp/B00HV5T6KW
http://www.walmart.com/ip/11064965,http://www.amazon.com/Kawasaki-KX26G-Womens-26-Inch-Mountain/dp/B000B8FQY6
http://www.walmart.com/ip/17378105,http://www.amazon.com/Angelcare-Baby-Sound-Monitor-White/dp/B003FGWA8G
http://www.walmart.com/ip/36009612,http://www.amazon.com/Driveway-Games-CLBDMT-GM-00151-Classics-Badminton/dp/B00AOIDI5W
http://www.walmart.com/ip/11064959,http://www.amazon.com/Kawasaki-KX12-Girls-12-Inch-Wheels/dp/B000FGHZPC
http://www.walmart.com/ip/5893631,http://www.amazon.com/Total-Chef-Yogurt-Maker-TCYM-07/dp/B000MFFDXM
http://www.walmart.com/ip/11684451,http://www.amazon.com/Kuvings-Nje3530u-Juicer-Wheatgrass-Professional/dp/B00G8RQILY
http://www.walmart.com/ip/14871767
http://www.walmart.com/ip/26779832,http://www.amazon.com/CONCEPT-CLD-703-CHAMELEON-HEADREST-BUILT-IN/dp/B00ESJO9L0
http://www.walmart.com/ip/10996289,http://www.amazon.com/Flash-Furniture-NAN-JN-2433-GG-Adjustable-Drafting/dp/B001BX5BU4
http://www.walmart.com/ip/26558026,http://www.amazon.com/Dr-Scholls-Diabetes-Circulatory-Diabetic/dp/B009SPIFLO
http://www.walmart.com/ip/17451454,http://www.amazon.com/Sorelle-Lynn-Convertible-Crib-Merlot/dp/B004CRSDSI
http://www.walmart.com/ip/19473416,http://www.amazon.com/NEXEN-Nexen-roadian-45-20-2754520/dp/B00BTYSPNU
http://www.walmart.com/ip/35761454
http://www.walmart.com/ip/32984010,http://www.amazon.com/Diono-Super-Protector-Organizer-Black/dp/B00BFQ5BMU
http://www.walmart.com/ip/28508915,http://www.amazon.com/Dremel-8220-1-28-12-Volt-Cordless/dp/B008DRY5AI
http://www.walmart.com/ip/33043762,http://www.amazon.com/Dell-P2214H-22-Inch-LED-Lit-Monitor/dp/B00EMB4L0I
http://www.walmart.com/ip/15111428,http://www.amazon.com/Wenzel-97927-Aluminum-Camp-Table/dp/B0052Y78HC
http://www.walmart.com/ip/15103473,http://www.amazon.com/Michelin-Primacy-MXM4-Radial-Tire/dp/B004QL6NVO
http://www.walmart.com/ip/34447843,http://www.amazon.com/Stamina-Outdoor-Fitness-Multi-Station-Gym/dp/B00HR8AU1W
http://www.walmart.com/ip/11072978
http://www.walmart.com/ip/29764701,http://www.amazon.com/Wagan-EL2078-120V-Orbital-Buffer/dp/B00C8YXGCK
http://www.walmart.com/ip/27734338,http://www.amazon.com/Gerber-Organic-Oatmeal-Whole-Cereal/dp/B00EFQJI4Y
http://www.walmart.com/ip/15701608,http://www.amazon.com/Epson-PowerLite-4100-Resolution-V11H380020/dp/B004EL9VCY
http://www.walmart.com/ip/29400132,http://www.amazon.com/Lagos-Comforter-Set-Size-Queen/dp/B00EAJ4KTO
http://www.walmart.com/ip/19473505,http://www.amazon.com/Kumho-Solus-KR21-70R14-1906713/dp/B0088LHEZC
http://www.walmart.com/ip/36250613,http://www.amazon.com/Adams-Ladies-Speedline-Right-White/dp/B00GY40240
http://www.walmart.com/ip/10737555,http://www.amazon.com/BFGoodrich-Long-Trail-Tour-All-Season/dp/B004QGZBTO
http://www.walmart.com/ip/4698052,http://www.amazon.com/Childress-Ultimate-Padded-Travel-Snack/dp/B00JUPMDFQ
http://www.walmart.com/ip/36018960,http://www.amazon.com/angelo-Ennis-Chair-Vintage-Summer/dp/B0081Y654W
