Original_URL,Match_URL,Confidence
http://www.newegg.com/Product/Product.aspx?Item=N82E16814195117,http://www.amazon.com/AMD-FirePro-Retail-Graphics-100-505633/dp/B0093HV3S4,91.17
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121833,http://www.amazon.com/Geforce-Graphics-ENGT240-DI-1GD3/dp/B002XFLDQU,84.85
http://www.newegg.com/Product/Product.aspx?Item=N82E16814195099,http://www.amazon.com/ATI-FirePro-Mini-DisplayPort-PCI-Express-100-505610/dp/B003N75ZCA,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814195115,http://www.amazon.com/ATI-FirePro-DisplayPort-PCI-Express-100-505746/dp/B008MHAMT2,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121802R,http://www.amazon.com/ASUS-R9270X-DC2T-2GD5-Graphics-Cards/dp/B00FW4A5YU,79.62
http://www.newegg.com/Product/Product.aspx?Item=N82E16814195089,http://www.amazon.com/Technologies-Firepro-2450-Graphics-100-505588/dp/B007Y6V7Q4,91.22
http://www.newegg.com/Product/Product.aspx?Item=N82E16814195103,http://www.amazon.com/Technologies-100-505652-Firepro-2270-Graphic/dp/B007Y6R448,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121671R,http://www.amazon.com/Platinum-384-bit-CrossFireX-Graphics-MATRIX-HD7970-P-3GD5/dp/B0099I7CLO,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133462,http://www.amazon.com/PNY-VCNVS310DP-PB-Quadro-Graphic-Card/dp/B00HQI1M3I,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133354,http://www.amazon.com/PNY-DisplayPort-Profesional-Graphics-VCQ600-PB/dp/B0046HUK3K,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121763,http://www.amazon.com/ENGT430-DC-SL-DI-1GD3/dp/B0051UWKUW,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133371,http://www.amazon.com/PNY-Quadro-Graphic-Card-VCNVS300X16-PB/dp/B007IYH77A,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133324,http://www.amazon.com/PNY-VCQ4000-PB-Quadro-4000-Graphic/dp/B0068478HA,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16815804020,http://www.amazon.com/Component-Audio-To-HDmi-Adapt/dp/B0013LWJZE,94.55
http://www.newegg.com/Product/Product.aspx?Item=N82E16814132008,http://www.amazon.com/nVIDIA-Tesla-K20-Graphic-Card/dp/B00CIDO7I8,99.58
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121747,http://www.amazon.com/MOTHERBOARD-Asus-HD7770-2GD5-Radeon-Graphic/dp/B00C2DARD8,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133479,http://www.amazon.com/PNY-VCNVS510DP-PB-128-bit-DisplayPort-Workstation/dp/B00CJZW3Z4,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133353,http://www.amazon.com/PNY-VCQ2000-PB-Quadro-2000-Graphic/dp/B00HDB9YVU,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121642R,http://www.amazon.com/MOTHERBOARD-Asus-HD7770-2GD5-Radeon-Graphic/dp/B00C2DARD8,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814131525,http://www.amazon.com/PowerColor-Radeon-Edition-DisplayPort-PCI-Express/dp/B0089E6B3O,81.39
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133325,http://www.amazon.com/PNY-VCQ5000-PB-Quadro-5000-Graphic/dp/B0065ME82I,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121571,http://www.amazon.com/ENGT430-DC-SL-DI-1GD3/dp/B0051UWKUW,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814130608R,http://www.amazon.com/eVGA-EVGA-512-P3-1301-KR-GeForce-Graphics/dp/B004Q5T8OE,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814133382,http://www.amazon.com/PNY-VCQ2000D-PB-Quadro-2000D-Graphic/dp/B0067PH3R0,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121566,http://www.amazon.com/EAH6570-DI-1GD3-LP-Radeon/dp/B004X8EOB6,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121591,http://www.amazon.com/EAH6570-DI-1GD3-LP-Radeon/dp/B004X8EOB6,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121771R,http://www.amazon.com/GT640-1GD5-L-GeForce-GDDR5-Express-Support/dp/B00DPOJ1IU,100.00
http://www.newegg.com/Product/Product.aspx?Item=N82E16814121748,http://www.amazon.com/MOTHERBOARD-Asus-HD7770-DC-1GD5-V2-Radeon-Graphic/dp/B00C2DARN8,100.00
