Original_URL,Match_URL
http://www.walmart.com/ip/15862572
http://www.walmart.com/ip/21949502,http://www.amazon.com/Fabian-Grommet-Top-Blackout-Curtain-Panel/dp/B00F3EC0IS
http://www.walmart.com/ip/23745220,http://www.amazon.com/Gazelle-Fitness-Exercise-Machine-Equipment/dp/B00GMTSL5E
http://www.walmart.com/ip/19767033,http://www.amazon.com/V7-HA510-2NP-Deluxe-Headphones-Control/dp/B005ELS6HE
http://www.walmart.com/ip/24059180
http://www.walmart.com/ip/10996960,http://www.amazon.com/Kelloggs-Sunshine-Cheez-Right-Cracker/dp/B00B046N56
http://www.walmart.com/ip/23226950
http://www.walmart.com/ip/24093474,http://www.amazon.com/Sauder-Bath-Peppercorn-Collection-Cabinet/dp/B00BPE0DRU
http://www.walmart.com/ip/20902378,http://www.amazon.com/Fifty-Shades-Trilogy-Boxed-Set/dp/B00DWFT7KE
http://www.walmart.com/ip/23374749,http://www.amazon.com/Coleman-2000010387-4-Person-Instant-Tent/dp/B004E4AVY8
http://www.walmart.com/ip/23809660,http://www.amazon.com/Panasonic-NN-SD681S-Microwave-Technology-Stainless/dp/B005BFZ5N6
http://www.walmart.com/ip/22004589,http://www.amazon.com/Duracell-90-Watt-Universal-Adapter-DRAC90S/dp/B0071Q05X8
http://www.walmart.com/ip/23377571,http://www.amazon.com/VIZIO-VSB207BT-32-Inch-Theater-Sound/dp/B00C5AW7ZO
http://www.walmart.com/ip/23370273,http://www.amazon.com/Iams-Proactive-Health-Adult-Premium/dp/B006922MWW
http://www.walmart.com/ip/23565789,http://www.amazon.com/Disney-Mickey-Friends-Bedding-Comforter/dp/B00D4IJWWM
http://www.walmart.com/ip/20642117,http://www.amazon.com/Pure-Comfort-Raised-Flock-Top/dp/B005N4FDGY
http://www.walmart.com/ip/20926882,http://www.amazon.com/Chelsea-3-Piece-Dining-Set/dp/B003WXS90A
http://www.walmart.com/ip/23382710
http://www.walmart.com/ip/21080066,http://www.amazon.com/Omron-electroTHERAPY-Relief-Device-PM3030/dp/B008KEHA2E
http://www.walmart.com/ip/24430409,http://www.amazon.com/Sauder-Beginnings-Coffee-Cinnamon-Cherry/dp/B00BRUOQL6
http://www.walmart.com/ip/23914725,http://www.amazon.com/Klear-Keys-Spill-Resistant-Keyboard-72-72582/dp/B00BG5MZ5Q
http://www.walmart.com/ip/19590878,http://www.amazon.com/Factory-Reconditioned-Black-Decker-Cordless-Lithium-Ion/dp/B008RY3KEO
http://www.walmart.com/ip/24305399,http://www.amazon.com/Radio-Flyer-1st-Scooter-Pink/dp/B00AQ7UPZC
http://www.walmart.com/ip/24471378,http://www.amazon.com/Frontline-DFRSMPLUS-3-Pack-22-Pound-Treatment/dp/B00BUFVLMK
http://www.walmart.com/ip/23663061
http://www.walmart.com/ip/23662847
http://www.walmart.com/ip/22567036
http://www.walmart.com/ip/24188062,http://www.amazon.com/Cuisinart-77-11G-Stainless-11-Piece-Cookware/dp/B005H05SXM
http://www.walmart.com/ip/22032685,http://www.amazon.com/WEBROOT-SECUREANYWHERE-COMPLETE-1PC/dp/B007WA5CCC
http://www.walmart.com/ip/21631472,http://www.amazon.com/Infantino-Play-Count-Plush-Jungle/dp/B008VS7WAY
http://www.walmart.com/ip/20999358,http://www.amazon.com/Pinkie-Poodle-Halloween-Costume-Black/dp/B004BQAC5M
