Original_URL,Match_URL
http://www.walmart.com/ip/11037328,http://www.amazon.com/DuneCraft-The-Fairy-Triad/dp/B000Q41SP6
http://www.walmart.com/ip/19534264,http://www.amazon.com/HAYWARD-Tvilum-Seattle-Stand-37-Inch/dp/B00CXHTM8O
http://www.walmart.com/ip/5684115,http://www.amazon.com/Apocalypto-Blu-ray-Rudy-Youngblood/dp/B000NQQ4ME
http://www.walmart.com/ip/19534257,http://www.amazon.com/HAYWARD-Tvilum-Seattle-Stand-37-Inch/dp/B00CXHTM8O
http://www.walmart.com/ip/25870618
http://www.walmart.com/ip/20439388
http://www.walmart.com/ip/9188962
http://www.walmart.com/ip/1106268
http://www.walmart.com/ip/24567126,http://www.amazon.com/Flash-Furniture-Hercules-Diplomat-Leather/dp/B00AOKDLES
http://www.walmart.com/ip/33455430,http://www.amazon.com/Worldwide-Gator-Middle-School-Dodgeball/dp/B005TYTUNK
http://www.walmart.com/ip/10996290,http://www.amazon.com/Flash-Furniture-NAN-JN-2739-GG-Adjustable-Drafting/dp/B0035CA96U
http://www.walmart.com/ip/20689644,http://www.amazon.com/Vacmaster-VBV1210-Detachable-Blower-Vacuum/dp/B0023EY052
http://www.walmart.com/ip/21963344,http://www.amazon.com/Macgregor-Econo-Std-Volleyball-Net/dp/B0000BYRTZ
http://www.walmart.com/ip/12187938,http://www.amazon.com/Naruto-Uncut-Box-Set-Season/dp/B002LII6K0
http://www.walmart.com/ip/23750481,http://www.amazon.com/Westclox-Classic-Metal-Alarm-Clock/dp/B008YURJ0C
http://www.walmart.com/ip/17285466,http://www.amazon.com/Cleartex-UltiMat-Polycarbonate-Rectangular-1215020019ER/dp/B003XR47WY
http://www.walmart.com/ip/12164901,http://www.amazon.com/Tvilum-7106049-Seattle-Nightstand-White/dp/B00534GT30
http://www.walmart.com/ip/13989627,http://www.amazon.com/MANGROOMER-Do-It-Yourself-Electric-Back-Shaver/dp/B000HQ0L2E
http://www.walmart.com/ip/19861349,http://www.amazon.com/Pam-Grace-Creations-Crib-Bumper/dp/B007UMRD5G
http://www.walmart.com/ip/13278316,http://www.amazon.com/Dream-On-Me-Convertible-Stationary/dp/B0035ER8GC
http://www.walmart.com/ip/15074263,http://www.amazon.com/Wintec-Filemate-Professional-Secure-Digital/dp/B0046TDL9S
http://www.walmart.com/ip/26545162
http://www.walmart.com/ip/12528077
http://www.walmart.com/ip/12528074
http://www.walmart.com/ip/23808112
http://www.walmart.com/ip/27315925,http://www.amazon.com/Vikings-Season-One-Blu-ray/dp/B00CDTSQZW
http://www.walmart.com/ip/21173323,http://www.amazon.com/Better-Homes-Gardens-Plumeria-Petals/dp/B009Y6B906
http://www.walmart.com/ip/23510830,http://www.amazon.com/Broke-Girls-Complete-Second-Season/dp/B009LDCVAE
http://www.walmart.com/ip/27137109
http://www.walmart.com/ip/26922120,http://www.amazon.com/Thermaltake-Urban-VP800A1W2N-Power-Supply/dp/B00EYL5Z2O
http://www.walmart.com/ip/26913698,http://www.amazon.com/BOSTITCH-BTE300K-15-Amp-4-Inch-Circular/dp/B00FR6V6XC
http://www.walmart.com/ip/34226277,http://www.amazon.com/Happy-Trails-Dusty-Rocking-Horse/dp/B00H2OEA8K
http://www.walmart.com/ip/33290167,http://www.amazon.com/Lil-Rider-Battery-Powered-Bandit-Sport/dp/B005C3FZQE
http://www.walmart.com/ip/14497483,http://www.amazon.com/Coolmax-CUL-750B-140mm-Power-Supply/dp/B00HUFYGY4
http://www.walmart.com/ip/15174561
http://www.walmart.com/ip/24491110,http://www.amazon.com/Black-Decker-ASI500-Cordless-Inflator/dp/B002MUAUJM
http://www.walmart.com/ip/21264174,http://www.amazon.com/Pleasant-Hearth-Espresso-Electric-Fireplace/dp/B008Q26IQY
http://www.walmart.com/ip/22906017
http://www.walmart.com/ip/34330049,http://www.amazon.com/Gamer-Xtreme-GXI2289OM-Desktop-Computer/dp/B00H4I5P0Q
http://www.walmart.com/ip/2367687,http://www.amazon.com/Goodyear-Integrity-P185-65R14-402879477/dp/B006X0SXMI
http://www.walmart.com/ip/33093275,http://www.amazon.com/LG-Electronics-50LN5700-50-Inch-LED-LCD/dp/B00BB9OPR8
http://www.walmart.com/ip/14099146
http://www.walmart.com/ip/34481877,http://www.amazon.com/Weslo-Cadence-G-5-9-Treadmill/dp/B007O5B0LC
http://www.walmart.com/ip/2367690,http://www.amazon.com/Goodyear-Integrity-P195-70R14-402827047/dp/B006X0RX7Y
http://www.walmart.com/ip/23750602,http://www.amazon.com/Acme-59085-Vivian-Youth-Chair/dp/B00829ZLBE
http://www.walmart.com/ip/10603656,http://www.amazon.com/UNIDEN-PRO520XL-40-Channel-7-Watt-Compact/dp/B00INRFSUO
http://www.walmart.com/ip/34317418,http://www.amazon.com/Toshiba-X75-A7295-17-3-Inch-Generation-Diamond-Textured/dp/B00B5HVZMO
http://www.walmart.com/ip/33126524,http://www.amazon.com/HP-Pavilion-TouchSmart-14-b109wm-Processor/dp/B00GZAJ2NK
http://www.walmart.com/ip/24727259,http://www.amazon.com/CyberpowerPC-GUA250-Desktop-Quad-Core-Processor/dp/B00FA8AZQG
http://www.walmart.com/ip/29002391,http://www.amazon.com/Casio-Privia-PX-750-88-Key-Digital/dp/B0094KNMR0
http://www.walmart.com/ip/20628117,http://www.amazon.com/RCA-LED32B30RQD-32-Inch-720p-Combo/dp/B00856XDWI
