Original_URL,Match_URL
http://www.walmart.com/ip/Ferrari-Beline-Toddler-Car-Seat/19641674
http://www.walmart.com/ip/Cosco-Margo-Collection-baby-Gear-Bundles/20668800
http://www.walmart.com/ip/Garanimals-Junior-Varsity-Jungle-Printed-2-Ply-Valboa-Blanket/26974514
http://www.walmart.com/ip/Prince-Lionheart-Seatsaver-Car-Seat-Protector-Black/4457094,http://www.amazon.com/Prince-Lionheart-580-Compact-Seatsaver/dp/B000ETUFVQ
http://www.walmart.com/ip/17376977,http://www.amazon.com/Scenera-Convertible-Car-Seat-Clementine-Cosco/dp/B00J9T6P2K
http://www.walmart.com/ip/Baby-Trend-Flex-Loc-Infant-Car-Seat-Car-Seat-Base-Bundle-Galaxy/15523752,http://www.amazon.com/Baby-Trend-Flex-Infant-Elixer/dp/B003XT9Y7U
http://www.walmart.com/ip/Harmony-Juvenile-Products-Olympian-Youth-Booster-Car-Seat-in-Black-Silver/16595759,http://www.amazon.com/Harmony-Olympian-Youth-Booster-Black/dp/B00318CKMY
http://www.walmart.com/ip/Safety-1st-AeroLite-Sport-Travel-System-Facet/13376716
http://www.walmart.com/ip/The-First-Years-Contigo-Infant-Car-Seat-Plaid-Gray/22623431,http://www.amazon.com/The-First-Years-Contigo-Infant/dp/B00BJDLUA6
http://www.walmart.com/ip/Evenflo-Nurture-Infant-Car-Seat/24376586,http://www.amazon.com/Evenflo-Nurture-Infant-Seat-Jenny/dp/B00AJSIQDQ
http://www.walmart.com/ip/Angel-Guard-Angle-Ride-Infant-Car-Bed/16635946,http://www.amazon.com/Angle-Ride-Infant-Car-Seat/dp/B002L0W38E
http://www.walmart.com/ip/Graco-Baby-Highback-Turbo-Booster/22846275,http://www.amazon.com/Graco-Highback-TurboBooster-Colorz-Mosaic/dp/B00F4I3S02
http://www.walmart.com/ip/Urbini-Car-Seat-Base/34390647
http://www.walmart.com/ip/Bubble-Guppies-Table-and-Chair-Set/25957607,http://www.amazon.com/Nickelodeon-Bubble-Guppies-Table-3-Piece/dp/B00G992EQE
http://www.walmart.com/ip/Tivoli-Couture-Car-Seat-Jacket-Infant-Bunting/19678530,http://www.amazon.com/Tivoli-Couture-Seat-Jacket-London/dp/B00ALSSCGK
http://www.walmart.com/ip/Graco-Comfy-Cove-Swing-Ashford/15579362,http://www.amazon.com/Graco-Comfy-Cove-Swing-Gecko/dp/B00BZAKHE8
http://www.walmart.com/ip/Graco-Freeport-4-in-1-Convertible-Crib-Your-Choice-of-Finish-with-Bonus-Crib-Mattress/21984420,http://www.amazon.com/Graco-Convertible-Pediatric-Headboard-Furniture/dp/B00ILHYUXC
http://www.walmart.com/ip/Cosco-High-Back-Booster-Car-Seat-Realtree-Pink/16932757,http://www.amazon.com/Cosco-Juvenile-High-Booster-Canteen/dp/B0091IT66G
http://www.walmart.com/ip/Safety-1st-Store-N-Go-No-Back-Booster-Car-Seat-Fruit-Punch/34391021,http://www.amazon.com/Safety-1st-Store-Fruit-Punch/dp/B00IKQU5NS
http://www.walmart.com/ip/Dora-Recliner-and-Storage-Ottoman-Bundle/17492004
http://www.walmart.com/ip/The-First-Years-B505-Booster-Seat-Sticks-and-Stones-Black-and-Gray/19206613,http://www.amazon.com/First-Years-Booster-Sticks-Stones/dp/B00IVQFKC8
http://www.walmart.com/ip/Sonax-Willow-Captain-s-Double-Storage-Platform-Bed/26412078,http://www.amazon.com/Sonax-S-101-LWB-Captains-6-Drawer-Ravenwood/dp/B0084X84A8
http://www.walmart.com/ip/Marvel-Superman-Activity-Table-and-Chairs-Set/29136334,http://www.amazon.com/Warner-Brothers-Superman-Table-3-Piece/dp/B00G992JNW
http://www.walmart.com/ip/Bundle-01-Ameriwood-Twin-Mate-s-Bed-Set-of-2/35158456
http://www.walmart.com/ip/Ameriwood-Industries-Mate-s-Kids-Bedroom-Collection/33729427,http://www.amazon.com/Ameriwood-Industries-Mates-Bedroom-Collection/dp/B00EDRDQEI
http://www.walmart.com/ip/Swimways-Swim-Vest-Assortment/21173547,http://www.amazon.com/Swimways-Swim-Vest-Assortment/dp/B000MUWDIK
http://www.walmart.com/ip/Batman-Recliner-and-Storage-Ottoman-Value-Bundle/17492002
http://www.walmart.com/ip/Disney-Doc-McStuffins-4-Piece-Toddler-Bedding-Set-w-Table-Lamp-Bundle/26004005,http://www.amazon.com/Disney-McStuffins-4-piece-Toddler-Bedding/dp/B00IY5B4S0
http://www.walmart.com/ip/Disney-Cars-Lightning-McQueen-Twin-Bed-Room-in-a-Box-Bundle/23553901
http://www.walmart.com/ip/Disney-Cars-Toddler-Bed-and-Multi-Bin-Organizer-Bundle/19417611
http://www.walmart.com/ip/Gerber-Graduates-Lil-Sticks-Meat-Sticks-Chicken-Sticks-2.5-oz-Pack-of-12/10294742,http://www.amazon.com/Gerber-Graduates-Toddlers-Sticks-Chicken/dp/B0028UI3RC
http://www.walmart.com/ip/Dora-Activity-Table-and-Chair-Set-and-Multi-Bin-Toy-Organizer-Bundle/19417625
http://www.walmart.com/ip/Bundle-49-Ameriwood-Mate-s-Kids-Bedroom-Collection-2-Pieces/35236024
http://www.walmart.com/ip/Little-Bedding-by-NoJo-3-Little-Monkeys-10pc-Nursery-in-a-Bag-Crib-Bedding-Set-Blue/20532368,http://www.amazon.com/Little-Bedding-NoJo-Monkeys-Piece/dp/B008BRVTHW
http://www.walmart.com/ip/Little-Bedding-by-NoJo-Dreamland-Teddy-10pc-Nursery-in-a-Bag-Bedding-Set/19599194,http://www.amazon.com/Little-Bedding-NoJo-Dreamland-Teddy/dp/B008BRVUI0
http://www.walmart.com/ip/zCush-Cotton-Characters-Nap-Mat/22078697,http://www.amazon.com/zCush-Cotton-Characters-Dainty-Duckling/dp/B007PX659U
http://www.walmart.com/ip/Children-s-Factory-Rainbow-Rest-Mat-with-Name-Tag-Pocket/26127651,http://www.amazon.com/Childrens-Factory-Rainbow-Rest-Pocket/dp/B003BL1J7S
http://www.walmart.com/ip/Wildkin-Dinomite-Dinosaurs-Easy-Clean-Nap-Mat/25634558,http://www.amazon.com/Wildkin-Dinomite-Easy-Clean-Nap/dp/B00BN51P1Y
http://www.walmart.com/ip/Germ-X-Original-Hand-Sanitizer-10-Oz/12444193,http://www.amazon.com/Germ-X-10-Hand-Sanitizer-Vitamin/dp/B002JY1DCO
http://www.walmart.com/ip/Dial-Hello-Kitty-Antibacterial-Hand-Soap-7.5-fl-oz/21577866,http://www.amazon.com/Hello-Kitty-antibacterial-hand-Ounce/dp/B00B2HC9Z4
http://www.walmart.com/ip/Sesame-Street-Storage-Table-and-Chairs-Set/24246731,http://www.amazon.com/Sesame-Street-Storage-Delta-Children/dp/B00IGISKU0
http://www.walmart.com/ip/Wildkin-Pink-Leopard-Easy-Clean-Nap-Mat/25634559,http://www.amazon.com/Wildkin-Pink-Leopard-Easy-Clean/dp/B00CQJD3PW
http://www.walmart.com/ip/Softsoap-Foam-Works-Nickelodeon-Hand-Soap-8.5-oz/14526028
http://www.walmart.com/ip/Yo-Gabba-Gabba-Nap-Mat/19720876,http://www.amazon.com/Yo-Gabba-Nap-Mat/dp/B0087OT674
http://www.walmart.com/ip/Dial-Pomegranate-Tangerine-Antibacterial-Hand-Soap-with-Moisturizer-7.5-fl-oz/21577858,http://www.amazon.com/Dial-Antibacterial-Pomegranate-Tangerine-9-375/dp/B007O06WII
http://www.walmart.com/ip/Dial-White-Tea-and-Vitamin-E-Antibacterial-Hand-Soap-7.5-oz/10290828,http://www.amazon.com/Dial-Hand-Antibacterial-White-Vitamin/dp/B00FZWBAXO
http://www.walmart.com/ip/Dial-Gold-Antibacterial-Hand-Soap-with-Moisturizer-7.5-fl-oz/21577859,http://www.amazon.com/Dial-Liquid-Hand-Soap-Ounce/dp/B00BKZQLIY
http://www.walmart.com/ip/Wildkin-Olive-Kids-Trains-Planes-Trucks-Nap-Mat/15602651,http://www.amazon.com/Wildkin-Olive-Kids-Planes-Trucks/dp/B003F1FETS
http://www.walmart.com/ip/Disney-Princess-Storage-Table-and-Chairs-Set/24246729,http://www.amazon.com/Disney-Princess-Table-Chair-Storage/dp/B00IGISKAA
http://www.walmart.com/ip/Dial-Spring-Water-Antibacterial-Hand-Soap-with-Moisturizer-7.5-fl-oz/21577864,http://www.amazon.com/Dial-Spring-Water-Moisturizer-Antibacterial/dp/B00JD1P0Y8
http://www.walmart.com/ip/SpongeBob-SquarePants-Nap-Mat/14262280,http://www.amazon.com/Spongebob-Squarepants-Nap-Mat-Blue/dp/B003GB623Y
http://www.walmart.com/ip/Wildkin-Ashley-Collection-Big-Dots-Pink-Nap-Mat/14526169,http://www.amazon.com/Big-Dot-Pink-Nap-Mat/dp/B00JTEGW78
http://www.walmart.com/ip/Wildkin-Olive-Kids-Mermaids-Nap-Mat/15602653,http://www.amazon.com/Wildkin-Olive-Kids-Mermaids-Nap/dp/B003F1N0Q2
http://www.walmart.com/ip/Baby-Boom-Princess-Nap-Mat/14262284,http://www.amazon.com/Baby-Boom-Nap-Mat-Princess/dp/B003GBCDFA
http://www.walmart.com/ip/Disney-Tinker-Bell-Nap-Mat-Toddler/19536668,http://www.amazon.com/Disney-Tinker-Bell-Nap-Toddler/dp/B008NRYSYG
http://www.walmart.com/ip/Disney-Princess-Sling-Bag-Slumber-Set/24076938,http://www.amazon.com/Disney-Princess-Slumber-Bag-Set/dp/B00CEV9E14
http://www.walmart.com/ip/Children-s-Factory-3-Fold-RF-Sealed-Infection-Control-Mat/26127631,http://www.amazon.com/Childrens-Factory-Sealed-Infection-Control/dp/B000NNQ0C6
http://www.walmart.com/ip/Wildkin-Classic-Collection-Princess-Nap-Mat/12187338,http://www.amazon.com/Wildkin-1178-28007-Princess-Nap-Mat/dp/B009PV1I38
http://www.walmart.com/ip/Disney-Doc-McStuffins-Sling-Bag-Slumber-Set/24076935,http://www.amazon.com/Disney-Doc-McStuffins-Slumber-Bag/dp/B00CEV9H2A
http://www.walmart.com/ip/Children-s-Factory-4-Fold-RF-Sealed-Infection-Control-Mat/26127643,http://www.amazon.com/Childrens-Factory-Sealed-Infection-Control/dp/B00489LARQ
http://www.walmart.com/ip/Wildkin-Grey-Camo-Easy-Sleep-Nap-Mat/21886427,http://www.amazon.com/Camo-Gray-Easy-Clean-nap/dp/B00LBE8SA8
http://www.walmart.com/ip/Wildkin-Lady-Bug-Pink-Easy-Sleep-Nap-Mat/21886420,http://www.amazon.com/Wildkin-Lady-Pink-Easy-Clean-Size/dp/B009WJXWTG
http://www.walmart.com/ip/Disney-Sofia-the-First-Sling-Bag-Slumber-Set/24076947,http://www.amazon.com/Disney-Sofia-The-First-Slumber/dp/B00CEV9GGC
http://www.walmart.com/ip/Wildkin-Olive-Kids-Robots-Nap-Mat/19319054,http://www.amazon.com/Wildkin-Olive-Kids-Under-Construction/dp/B004NWM054
http://www.walmart.com/ip/Wildkin-Big-Dot-Pink-White-Easy-Sleep-Nap-Mat/21886428,http://www.amazon.com/Wildkin-Pink-White-Easy-Clean-Size/dp/B009WJXWIW
http://www.walmart.com/ip/Baby-Boom-Nap-Mat-I-Luv-Zebra/19720855,http://www.amazon.com/Baby-Boom-Zebra-Luv-Nap/dp/B008MEBWKS
http://www.walmart.com/ip/Nickelodeon-Teenage-Mutant-Ninja-Turtles-Sling-Bag-Slumber-Set/24076941,http://www.amazon.com/Nickelodeon-Teenage-Mutant-Turtles-Slumber/dp/B00CEV9GEO
http://www.walmart.com/ip/Disney-Minnie-Mouse-Sling-Bag-Slumber-Set/24076946,http://www.amazon.com/Disney-Minnie-Mouse-Slumber-Bag/dp/B00CEV9E4G
http://www.walmart.com/ip/Munire-Furniture-Savannah-Armoire/36279945
http://www.walmart.com/ip/Munire-Furniture-Park-Avenue-Armoire/36279904
http://www.walmart.com/ip/Wildkin-Ashley-Collection-Big-Dots-Aqua-Nap-Mat/19319194,http://www.amazon.com/Wildkin-Big-Dots-Aqua-Nap/dp/B007UXIMJQ
http://www.walmart.com/ip/Disney-Cars-2-Sling-Bag-Slumber-Set/24076942,http://www.amazon.com/Disney-Cars-Slumber-Bag-Set/dp/B00CEV9E5U
http://www.walmart.com/ip/Storkcraft-Beatrice-Hutch-Cherry/10664916
http://www.walmart.com/ip/Storkcraft-Turin-Nursery-In-a-Box-Cherry/21290037,http://www.amazon.com/Stork-Craft-Turin-Nursery-Espresso/dp/B008JBVPGK
http://www.walmart.com/ip/South-Shore-Moonlight-Collection-Armoire-Pure-White/21106736,http://www.amazon.com/South-Shore-Moonlight-Collection-Mahogany/dp/B008P7QWTI
http://www.walmart.com/ip/South-Shore-Moonlight-Armoire-Dark-Mahogany/22096773,http://www.amazon.com/South-Shore-Moonlight-Collection-Mahogany/dp/B008P7QWTI
http://www.walmart.com/ip/Wildkin-Olive-Kids-Heroes-Nap-Mat/19319053,http://www.amazon.com/Wildkin-Olive-Kids-Heroes-Nap/dp/B004NWJ1T2
http://www.walmart.com/ip/DaVinci-Tyler-5-Piece-Nursery-Set-White/30414461,http://www.amazon.com/DaVinci-Tyler-Count-Nursery-White/dp/B009BL7NCW
http://www.walmart.com/ip/Child-Craft-Shoal-Creek-Armoire/32993377,http://www.amazon.com/Childcraft-Sauder-Shoal-Creek-Armoire/dp/B00BH0SDU6
http://www.walmart.com/ip/Storkcraft-Turin-Nursery-In-a-Box-Espresso/21290038,http://www.amazon.com/Stork-Craft-Turin-Nursery-Espresso/dp/B008JBVPGK
http://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Woodhaven-Crib-in-Vintage-White-Special-Savings-on-Coordinating-Nursery-Items/23793838,http://www.amazon.com/Child-Mine-Woodhaven-Dresser-Vintage/dp/B00E9VT9SK
http://www.walmart.com/ip/Woodland-Import-92308-Wood-Cabinet-with-Multiple-Drawers-in-High-Gloss-Finish/28686456
http://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Woodhaven-Fixed-Side-Crib-in-Chocolate-Special-Savings-on-Coordinating-Nursery-Items/23791881
http://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Brookline-4-in-1-Convertible-Fixed-Side-Crib-in-Chocolate-Special-Savings-on-Coordinating-Nursery-Items/23793884
http://www.walmart.com/ip/Delta-Harlow-4-in-1-Crib-with-Mattress-Dressing-Table-Espresso/15608903
http://www.walmart.com/ip/DaVinci-Tyler-5-Piece-Nursery-Set-Espresso/30414460,http://www.amazon.com/DaVinci-Tyler-Count-Nursery-Espresso/dp/B009BL7M3M
http://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Jamestown-4-in-1-Convertible-Fixed-Side-Crib-in-Black-Cherry-Special-Savings-on-Coordinating-Nursery-Items/23793886
http://www.walmart.com/ip/AFG-Athena-Leila-Crib-and-Changing-Table-Set-Espresso/16828328,http://www.amazon.com/Athena-Leila-Piece-Nursery-Cherry/dp/B005AJQWJO
http://www.walmart.com/ip/Floaties-Boys-Kicker-and-Bubble-Set-Rockets/24100221
http://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Jamestown-4-in-1-Crib-4-Drawer-Dresser-Changing-Table-Mattress-Value-Bundle-Chestnut/15939853
http://www.walmart.com/ip/Delta-Children-s-Products-Springfield-Nursery-in-a-Box-Cherry/35092481,http://www.amazon.com/Delta-Eclipse-Changing-Table-Cherry/dp/B0068IEUX6
http://www.walmart.com/ip/Child-of-Mine-by-Carter-s-Jamestown-4-in-1-Convertible-Fixed-Side-Crib-in-Chestnut-Special-Savings-on-Coordinating-Nursery-Items/23793885
http://www.walmart.com/ip/Baby-Mod-Bella-4-in-1-Fixed-Side-Crib-Changing-Table-and-Clothing-Organizer-Espresso/16609393,http://www.amazon.com/Baby-Mod-4---1-Organizer/dp/B009KXAIPA
http://www.walmart.com/ip/Floaties-Boys-Armbands-Rockets-Small/24099961,http://www.amazon.com/Floatsafe-Flotie-Fabric-Armbands-floatie/dp/B00F8HE8NA
